日期,分类编码,分类名称,销量,销售额,交易笔数,在售单品数,打折销量占比,平均零售单价(元/千克),加权平均成本(元/千克),成本加成率,品类平均损耗率(%)
2021-02-13,1011010201,花菜类,22.759,182.072,39,1,0.0,8.0,4.2,0.9047619047619047,15.51
2021-02-13,1011010402,水生根茎类,50.0,645.0,50,1,0.0,12.9,8.5,0.5176470588235293,13.65
2021-02-13,1011010501,茄类,28.967,347.604,51,1,0.0,12.0,8.839999999999998,0.3574660633484166,6.68
2021-02-13,1011010504,辣椒类,104.485,2624.4228,335,11,0.0,25.117699191271473,14.84288778293535,0.6922380306714253,9.24
2021-02-13,1011010801,食用菌,74.519,923.1536000000001,182,8,0.18689193360082662,12.388164092379125,8.00250379097948,0.5480360167205687,9.45
2021-02-14,1011010101,花叶类,195.74,1281.958,323,15,0.38684990293246146,6.549289874323081,3.8784816593440277,0.6886221077118027,12.83
2021-02-14,1011010201,花菜类,16.607,138.567,31,2,0.29595953513578616,8.343891130246282,5.358129704341542,0.5572394829273097,15.51
2021-02-14,1011010402,水生根茎类,65.073,927.0640000000001,80,3,0.4638175587417209,14.246523135555456,9.857520015982052,0.44524414989343053,13.65
2021-02-14,1011010501,茄类,25.06,300.72,49,1,0.0,12.000000000000002,8.84,0.3574660633484166,6.68
2021-02-14,1011010504,辣椒类,116.81200000000001,2878.0942,399,11,0.4118669314796425,24.63868609389446,15.520691110502346,0.5874735163837044,9.24
2021-02-14,1011010801,食用菌,164.586,1306.5456,292,14,0.0,7.938376289599358,5.123113387529924,0.5495218803710287,9.45
2021-02-15,1011010101,花叶类,300.13,1664.2622000000001,483,13,0.02998700563089328,5.545137773631427,3.5384937860260552,0.5670898718346926,12.83
2021-02-15,1011010201,花菜类,41.123,327.813,73,2,0.0,7.971524451037133,5.079229628188605,0.5694357283626101,15.51
2021-02-15,1011010402,水生根茎类,68.394,948.224,88,4,0.0,13.864140129251103,9.83393367839284,0.409826482734315,13.65
2021-02-15,1011010501,茄类,39.655,475.86,72,1,0.0,12.0,8.78,0.36674259681093413,6.68
2021-02-15,1011010504,辣椒类,168.27200000000002,3213.7122,496,9,0.0,19.098318199106206,12.54870988637444,0.5219347942566925,9.24
2021-02-15,1011010801,食用菌,212.364,1832.8408,381,16,0.0,8.630656796820553,5.4704244128006625,0.5776941870588728,9.45
2021-02-16,1011010101,花叶类,253.696,1518.1286,414,13,0.0,5.9840462600908175,3.9723696077194752,0.5064172901892277,12.83
2021-02-16,1011010201,花菜类,40.493,337.344,82,2,0.0,8.330921393821153,5.7150989059837505,0.45770380020870993,15.51
2021-02-16,1011010402,水生根茎类,67.819,949.466,84,1,0.0,14.0,8.53,0.6412661195779603,13.65
2021-02-16,1011010501,茄类,31.647,379.764,64,1,0.0,12.000000000000002,8.24,0.4563106796116507,6.68
2021-02-16,1011010504,辣椒类,151.649,2974.4028000000003,501,8,0.0,19.61373170940791,13.770874849158252,0.42429089830896305,9.24
2021-02-16,1011010801,食用菌,174.60999999999999,1462.5614,300,15,0.0,8.376160586449803,5.430211213561652,0.542511010535061,9.45
2021-02-17,1011010101,花叶类,180.052,943.6824,303,16,0.0,5.241165885410882,3.3725208828560644,0.554079594304048,12.83
2021-02-17,1011010201,花菜类,33.589,255.793,70,2,0.0,7.615380035130549,5.576151418619191,0.3657053877163772,15.51
2021-02-17,1011010402,水生根茎类,53.632,643.5840000000001,70,1,0.0,12.000000000000002,8.37,0.43369175627240186,13.65
2021-02-17,1011010501,茄类,30.358,364.296,67,1,0.0,12.0,8.1,0.4814814814814816,6.68
2021-02-17,1011010504,辣椒类,133.64600000000002,2373.1406,431,9,0.0,17.756914535414452,13.173414318423298,0.34793563052070975,9.24
2021-02-17,1011010801,食用菌,144.793,1420.0274000000002,282,15,0.0,9.807293170249944,6.386543133991284,0.535618403335022,9.45
2021-02-18,1011010101,花叶类,227.336,1299.145,410,16,0.0,5.714647042263434,3.853755498469226,0.48287742814337453,12.83
2021-02-18,1011010201,花菜类,56.001000000000005,366.756,106,2,0.0,6.5490973375475425,5.303685648470563,0.23482004244277221,15.51
2021-02-18,1011010402,水生根茎类,62.327,747.924,83,1,0.0,12.0,8.0,0.5,13.65
2021-02-18,1011010501,茄类,18.169999999999998,218.04,44,1,0.0,12.0,7.96,0.5075376884422111,6.68
2021-02-18,1011010504,辣椒类,105.697,1851.734,365,9,0.0,17.519267339659592,13.453686386557802,0.3021908521045875,9.24
2021-02-18,1011010801,食用菌,130.174,1222.3283999999999,259,16,0.0,9.389958056140241,6.162532226097377,0.5237174771070912,9.45
2021-02-19,1011010101,花叶类,184.16899999999998,994.0222,312,16,0.0,5.39733722830661,3.8101152202596533,0.4165811048461654,12.83
2021-02-19,1011010201,花菜类,47.197,285.22900000000004,103,2,0.0,6.043371400724623,4.893841981481874,0.23489303978193998,15.51
2021-02-19,1011010402,水生根茎类,73.044,693.03,90,2,0.265771315919172,9.487842943978972,7.831006242812552,0.2115739216383714,13.65
2021-02-19,1011010501,茄类,13.768999999999998,160.8572,31,2,0.0,11.682562277580073,8.725737526327258,0.3388624448456645,6.68
2021-02-19,1011010504,辣椒类,116.07000000000001,1255.0168,323,7,0.0,10.812585508744723,9.393088567243904,0.1511214262847438,9.24
2021-02-19,1011010801,食用菌,92.327,785.2096,165,13,0.0,8.504658442275824,5.461697120019063,0.5571457470798271,9.45
2021-02-20,1011010101,花叶类,175.262,1075.3956,332,17,0.0,6.1359313484953955,4.186676689755909,0.46558518920483727,12.83
2021-02-20,1011010201,花菜类,39.445,255.507,81,2,0.0,6.477551020408163,4.465959183673469,0.4504277253783726,15.51
2021-02-20,1011010402,水生根茎类,60.611999999999995,726.5,80,3,0.0,11.986075364614269,7.993331353527355,0.4995093828213397,13.65
2021-02-20,1011010501,茄类,21.798000000000002,238.3638,52,4,0.0,10.935122488301678,8.321498761354253,0.31408088877995355,6.68
2021-02-20,1011010504,辣椒类,119.306,1420.9138,344,9,0.0,11.909826831844166,7.333157091847854,0.6241063272848903,9.24
2021-02-20,1011010801,食用菌,88.794,827.3514,185,14,0.0,9.317649841205487,5.970771448521297,0.5605437122389048,9.45
2021-02-21,1011010101,花叶类,144.85500000000002,896.6858,294,15,0.0,6.190230230230229,4.424261917089503,0.39915546281728,12.83
2021-02-21,1011010201,花菜类,35.248000000000005,246.91700000000003,84,2,0.0,7.005135043123014,4.704599977303676,0.48899695551540434,15.51
2021-02-21,1011010402,水生根茎类,38.554,465.29600000000005,57,3,0.0,12.068682886341236,8.097628780411888,0.490397153736573,13.65
2021-02-21,1011010501,茄类,33.803,346.29,67,4,0.0,10.244357009732866,7.6407647250244075,0.34075022310023306,6.68
2021-02-21,1011010504,辣椒类,80.423,1066.6534,255,8,0.0,13.263039180333983,7.507541374979794,0.766628849297508,9.24
2021-02-21,1011010801,食用菌,79.403,718.7456,153,13,0.0,9.051869576716244,5.9172566527713055,0.5297409100003909,9.45
2021-02-22,1011010101,花叶类,139.491,753.278,266,15,0.0,5.400190693306378,3.913257199389207,0.3799733618708363,12.83
2021-02-22,1011010201,花菜类,30.813,193.83999999999997,66,2,0.0,6.29085126407685,4.714992048810568,0.33422309071842826,15.51
2021-02-22,1011010402,水生根茎类,40.444,418.94,53,3,0.0,10.358520423301353,8.023747898328553,0.29098278691671786,13.65
2021-02-22,1011010501,茄类,15.470000000000002,151.6384,35,4,0.0,9.802094376212022,6.552317388493858,0.4959736830552359,6.68
2021-02-22,1011010504,辣椒类,72.834,973.7256,212,7,0.0,13.369107834253233,7.473371639618859,0.7888991045727061,9.24
2021-02-22,1011010801,食用菌,66.554,584.538,119,12,0.0,8.78291312317817,5.663337139766205,0.5508370606276052,9.45
2021-02-23,1011010101,花叶类,136.05,814.9998,283,15,0.0,5.99044321940463,4.1401486953325985,0.44691499272911717,12.83
2021-02-23,1011010201,花菜类,24.456,153.632,59,2,0.0,6.281975793261368,4.713771671573438,0.33268563497571146,15.51
2021-02-23,1011010402,水生根茎类,44.084,507.53999999999996,59,3,0.0,11.51302059704201,8.24630251338354,0.39614337193629123,13.65
2021-02-23,1011010501,茄类,25.429,252.32299999999998,54,4,0.0,9.922647371111722,6.380239883597468,0.5552154075932463,6.68
2021-02-23,1011010504,辣椒类,85.425,865.8901999999999,246,8,0.0,10.136262218320164,5.9716428446005265,0.6973992722095272,9.24
2021-02-23,1011010801,食用菌,77.586,619.4122,141,12,0.0,7.98355631170572,5.191070296187457,0.5379403198544979,9.45
2021-02-24,1011010101,花叶类,190.158,959.482,314,16,0.0,5.045709357481673,2.9396979354010875,0.7164040212156169,12.83
2021-02-24,1011010201,花菜类,37.41,224.46,78,2,0.0,6.000000000000001,3.9673985565356857,0.5123260026689058,15.51
2021-02-24,1011010402,水生根茎类,54.382,587.3199999999999,80,3,0.0,10.799897024750836,7.383585745283366,0.4626899987786841,13.65
2021-02-24,1011010501,茄类,22.668,207.28699999999998,47,4,0.0,9.144476795482618,5.387489853538027,0.697353877980361,6.68
2021-02-24,1011010504,辣椒类,60.04299999999999,684.9318000000001,222,10,0.0,11.407354729110807,8.138231767233483,0.40169941768427075,9.24
2021-02-24,1011010801,食用菌,88.233,771.2396,170,11,0.0,8.740942731177677,5.59346140332982,0.5627072577946357,9.45
2021-02-25,1011010101,花叶类,156.613,867.957,300,17,0.0,5.542049510577027,3.1285624437307247,0.7714364377424048,12.83
2021-02-25,1011010201,花菜类,39.885000000000005,239.31,83,2,0.0,5.999999999999999,4.145100162968534,0.44749216281979276,15.51
2021-02-25,1011010402,水生根茎类,74.02699999999999,856.6824,94,4,0.0,11.572566766179909,7.8553114404203885,0.473215524801724,13.65
2021-02-25,1011010501,茄类,34.618,293.604,71,4,0.0,8.481252527586804,4.947630712346178,0.7142048428195997,6.68
2021-02-25,1011010504,辣椒类,100.11800000000001,926.3979999999999,291,8,0.0,9.253061387562674,5.8249533550410515,0.5885211131441692,9.24
2021-02-25,1011010801,食用菌,110.55699999999999,849.2956,192,13,0.0,7.681970386316562,4.852102806696998,0.5832249835501646,9.45
2021-02-26,1011010101,花叶类,276.322,1512.9768,459,14,0.0,5.475412019310804,3.050507704779207,0.7949182723690611,12.83
2021-02-26,1011010201,花菜类,70.064,490.668,151,2,0.0,7.003139986298242,4.737056691025348,0.47837369131894314,15.51
2021-02-26,1011010402,水生根茎类,72.508,829.48,89,3,0.0,11.439841120979755,7.71723065041099,0.4823764688658767,13.65
2021-02-26,1011010501,茄类,31.286,280.036,67,4,0.0,8.950840631592405,5.128124720322189,0.7454412908721226,6.68
2021-02-26,1011010504,辣椒类,135.77700000000002,1269.97,376,9,0.0,9.353351451276724,5.675993209453735,0.647879253220055,9.24
2021-02-26,1011010801,食用菌,159.095,1245.3274000000001,254,11,0.006285552657217386,7.8275709481756195,4.7201883151576105,0.6583175131041887,9.45
2021-02-27,1011010101,花叶类,218.04000000000002,1185.838,361,11,0.0,5.438625940194459,3.272894239589066,0.6617175936847002,12.83
2021-02-27,1011010201,花菜类,74.70400000000001,577.005,153,2,0.0,7.723883593917326,4.8804492396658805,0.5826173400475956,15.51
2021-02-27,1011010402,水生根茎类,45.650999999999996,494.21000000000004,66,3,0.0,10.825830759457626,7.411543668265756,0.4606715205377434,13.65
2021-02-27,1011010501,茄类,22.579,186.376,49,4,0.0,8.254395677399353,5.239838345365162,0.5753149493057705,6.68
2021-02-27,1011010504,辣椒类,122.322,1106.2048,323,7,0.0,9.043383855725054,5.655556563823351,0.5990263298881082,9.24
2021-02-27,1011010801,食用菌,116.814,921.104,224,13,0.0,7.8852192374201735,4.855297310253908,0.6240445710229463,9.45
2021-02-28,1011010101,花叶类,309.688,1454.2618,460,16,0.0,4.695893286146057,2.9815134909973913,0.5750031989877606,12.83
2021-02-28,1011010201,花菜类,54.673,410.4034,108,2,0.0,7.506509611691328,4.892317231540249,0.5343464571957148,15.51
2021-02-28,1011010402,水生根茎类,49.705,495.15,71,3,0.0,9.961774469369278,7.556217281963585,0.31835468696058666,13.65
2021-02-28,1011010501,茄类,27.705000000000002,252.25199999999998,59,4,0.0,9.10492690850027,5.337884497383143,0.7057182321880306,6.68
2021-02-28,1011010504,辣椒类,114.677,1061.4208,322,8,0.0,9.255742651098302,5.0602694524621326,0.8291007500785978,9.24
2021-02-28,1011010801,食用菌,111.764,851.8354,215,12,0.0,7.621733295157655,4.872963655559929,0.5640858077119963,9.45
2021-03-01,1011010101,花叶类,241.709,1334.866,432,19,0.0,5.5226160382939815,3.6103703627088772,0.529653604332808,12.83
2021-03-01,1011010201,花菜类,28.579,230.27,59,2,0.0,8.057314811574933,4.797209489485286,0.6795836890665867,15.51
2021-03-01,1011010402,水生根茎类,29.048,289.98,36,2,0.0,9.98278711098871,7.258193335169374,0.3753818133525586,13.65
2021-03-01,1011010501,茄类,27.232000000000003,226.776,58,4,0.0,8.327555816686251,5.124133372502937,0.6251637518596767,6.68
2021-03-01,1011010504,辣椒类,97.068,809.952,293,11,0.0,8.344171096550872,5.216914431120451,0.5994456506273902,9.24
2021-03-01,1011010801,食用菌,79.404,653.6788,169,12,0.0,8.232315752355046,5.364964107601633,0.5344586817814221,9.45
2021-03-02,1011010101,花叶类,182.984,1158.5064,333,20,0.0,6.331189612206531,4.08949580291173,0.5481589705260754,12.83
2021-03-02,1011010201,花菜类,40.61,330.168,85,2,0.0,8.13021423294755,5.249725683329229,0.5486931552948486,15.51
2021-03-02,1011010402,水生根茎类,46.406,461.56,59,2,0.0,9.946127655906563,7.808085161401543,0.27382417715859586,13.65
2021-03-02,1011010501,茄类,16.541,132.84,34,3,0.0,8.030953388549664,5.134841303427845,0.5640119945261937,6.68
2021-03-02,1011010504,辣椒类,83.363,729.2652,238,8,0.0,8.748068087760759,5.257804181711311,0.6638253889693997,9.24
2021-03-02,1011010801,食用菌,62.044,549.2722,144,14,0.0,8.852946296176906,5.83588485590871,0.516984401639365,9.45
2021-03-03,1011010101,花叶类,186.00799999999998,1202.33,328,18,0.0,6.463861769386263,3.9354021870027096,0.6424907702532139,12.83
2021-03-03,1011010201,花菜类,22.009999999999998,186.7806,47,2,0.0,8.48616992276238,4.806022716946842,0.7657365398708422,15.51
2021-03-03,1011010402,水生根茎类,20.756999999999998,206.27000000000004,28,2,0.0,9.937370525605823,7.118996001348943,0.39589494413577975,13.65
2021-03-03,1011010501,茄类,23.654,220.226,47,4,0.0,9.310306924833009,5.736921450917393,0.6228750915430774,6.68
2021-03-03,1011010504,辣椒类,80.749,733.8636,238,7,0.0,9.08820666509802,5.918476761322122,0.5355651515758957,9.24
2021-03-03,1011010801,食用菌,71.027,526.704,138,13,0.0,7.415546200740563,4.684022695594633,0.5831576152939979,9.45
2021-03-04,1011010101,花叶类,145.281,826.6526,269,17,0.0,5.690025536718497,3.7198900062637232,0.529621985364451,12.83
2021-03-04,1011010201,花菜类,18.951999999999998,157.2054,39,2,0.0,8.294924018573239,4.696485859012242,0.7661980186006172,15.51
2021-03-04,1011010402,水生根茎类,28.177,280.77,37,2,0.0,9.964510061397593,7.0,0.42350143734251344,13.65
2021-03-04,1011010501,茄类,20.344,175.227,44,4,0.0,8.613202909948878,5.537917322060558,0.5553144637312972,6.68
2021-03-04,1011010504,辣椒类,93.076,586.6376,246,9,0.0,6.302780523443208,4.249781146589884,0.4830835532556059,9.24
2021-03-04,1011010801,食用菌,72.465,518.8530000000001,146,12,0.0,7.160049679155455,4.468028979507348,0.602507439408984,9.45
2021-03-05,1011010101,花叶类,211.185,1031.8946,331,19,0.0,4.886211615408292,3.0120666240500036,0.6222123296988451,12.83
2021-03-05,1011010201,花菜类,41.955,344.398,89,2,0.0,8.208747467524729,4.7800703134310565,0.717285924531228,15.51
2021-03-05,1011010402,水生根茎类,35.138000000000005,349.68,47,2,0.0,9.951619329500824,6.845142011497524,0.4538221870029093,13.65
2021-03-05,1011010501,茄类,22.986,183.888,47,2,0.0,8.0,5.1757661185069175,0.5456648961386619,6.68
2021-03-05,1011010504,辣椒类,101.49799999999999,751.276,274,8,0.0,7.401879839996847,4.812732664683048,0.5379785987934804,9.24
2021-03-05,1011010801,食用菌,82.585,663.894,161,12,0.0,8.038917478961071,5.019625597868863,0.6014974268945639,9.45
2021-03-06,1011010101,花叶类,288.817,1462.1032,483,22,0.0,5.062386216877815,3.1206713247488893,0.622210636772256,12.83
2021-03-06,1011010201,花菜类,64.332,527.4452,126,2,0.0,8.198799975129019,4.923770751725425,0.6651465692743581,15.51
2021-03-06,1011010402,水生根茎类,61.735,613.85,75,2,0.0,9.943306066250912,6.822445128371264,0.45744024014227547,13.65
2021-03-06,1011010501,茄类,38.176,305.408,80,2,0.0,8.0,4.8390632858340314,0.6532125180960862,6.68
2021-03-06,1011010504,辣椒类,167.583,1248.37,459,9,0.0,7.449263946820381,4.424418705954661,0.68367065639486,9.24
2021-03-06,1011010801,食用菌,151.214,1130.8700000000001,313,12,0.0,7.478606478236143,4.960708333884429,0.5075682694652806,9.45
2021-03-07,1011010101,花叶类,264.314,1197.7832,455,22,0.007566757719984564,4.531667637733907,2.676156238413402,0.6933494288138318,12.83
2021-03-07,1011010201,花菜类,84.586,561.3355999999999,163,2,0.0,6.636270777670062,4.4619279786253045,0.487310151454901,15.51
2021-03-07,1011010402,水生根茎类,36.888999999999996,367.89,49,2,0.0,9.972891647916724,6.71572257312478,0.4850064962222531,13.65
2021-03-07,1011010501,茄类,26.747999999999998,236.948,60,3,0.0,8.858531478989084,5.0125766412442045,0.7672610541452489,6.68
2021-03-07,1011010504,辣椒类,122.56800000000001,956.1306,343,10,0.0,7.800817505384765,4.472856781541674,0.7440347157048992,9.24
2021-03-07,1011010801,食用菌,125.428,891.062,246,12,0.0,7.104171317409191,4.602583952546481,0.5435180304486684,9.45
2021-03-08,1011010101,花叶类,211.74599999999998,1129.3342,353,21,0.0,5.333438175927763,3.129356965420835,0.7043239984641778,12.83
2021-03-08,1011010201,花菜类,45.65,323.4144,103,2,0.0,7.084652792990143,3.97201139101862,0.7836436242377665,15.51
2021-03-08,1011010402,水生根茎类,26.921,268.91,42,2,0.0,9.988856283198992,6.644574867204041,0.5033100661566006,13.65
2021-03-08,1011010501,茄类,19.815,177.407,42,3,0.0,8.953166792833711,5.792234670704012,0.5457189326456462,6.68
2021-03-08,1011010504,辣椒类,80.399,582.7694,234,8,0.0,7.2484657769375245,4.564989241159716,0.5878385236010069,9.24
2021-03-08,1011010801,食用菌,78.721,646.064,181,12,0.0,8.207009565427267,5.3575162917137735,0.5318683357287546,9.45
2021-03-09,1011010101,花叶类,170.907,914.3914,314,24,0.0,5.350227901724329,2.9803947175949492,0.7951407141271991,12.83
2021-03-09,1011010201,花菜类,34.073,241.632,62,2,0.0,7.091597452528395,4.295924925894402,0.6507731338093483,15.51
2021-03-09,1011010402,水生根茎类,42.608,389.864,59,2,0.0,9.150018775816749,6.693879083740142,0.3669232236421369,13.65
2021-03-09,1011010501,茄类,20.838,182.70600000000002,46,2,0.0,8.767923985027354,5.875226029369421,0.4923551776898023,6.68
2021-03-09,1011010504,辣椒类,66.895,590.8882,213,8,0.0,8.833069736153673,5.345005157336124,0.6525839500884507,9.24
2021-03-09,1011010801,食用菌,143.511,655.206,217,10,0.0,4.565545498254489,3.1555408296228165,0.4468345506403133,9.45
2021-03-10,1011010101,花叶类,119.59899999999999,674.7836,231,20,0.0,5.642050518817047,3.113976287427153,0.8118476179787015,12.83
2021-03-10,1011010201,花菜类,25.101,197.311,56,2,0.0,7.860682841321063,4.32993944464364,0.8154255831557036,15.51
2021-03-10,1011010402,水生根茎类,24.891000000000002,199.12800000000001,35,1,0.0,8.0,6.6,0.21212121212121215,13.65
2021-03-10,1011010501,茄类,14.35,114.8,32,2,0.0,8.0,6.178801393728223,0.2947494975514797,6.68
2021-03-10,1011010504,辣椒类,59.548,483.2532,173,8,0.0,8.11535567945187,4.6226699469335655,0.7555559390164048,9.24
2021-03-10,1011010801,食用菌,91.994,518.711,161,12,0.0,5.638530773746114,3.5922914537904647,0.5696195161994795,9.45
2021-03-11,1011010101,花叶类,158.357,963.0020000000001,295,20,0.0,6.081208914036008,3.4151360533478154,0.7806637331694808,12.83
2021-03-11,1011010201,花菜类,30.749000000000002,257.843,66,2,0.0,8.385410907671794,4.168225308140102,1.01174607603288,15.51
2021-03-11,1011010402,水生根茎类,31.801000000000002,288.3406,53,3,0.0,9.06702933870004,6.6330420427030585,0.3669488720751568,13.65
2021-03-11,1011010501,茄类,16.37,147.043,31,3,0.0,8.982467929138668,5.393872327428222,0.6653097040250997,6.68
2021-03-11,1011010504,辣椒类,57.357,495.2164,165,8,0.0,8.633931342294751,4.643429223983123,0.8593868724650409,9.24
2021-03-11,1011010801,食用菌,75.477,551.5098,137,13,0.0,7.306991533844748,4.29816420896432,0.7000261457217407,9.45
2021-03-12,1011010101,花叶类,152.44,975.3532,261,20,0.0,6.3982760430333245,3.852431120440829,0.6608411268106404,12.83
2021-03-12,1011010201,花菜类,31.281999999999996,267.604,67,2,0.0,8.554568122242824,4.850760820919378,0.7635518299212809,15.51
2021-03-12,1011010402,水生根茎类,21.764,183.912,30,2,0.0,8.450284874104026,6.647785333578387,0.2711428618823022,13.65
2021-03-12,1011010501,茄类,23.836000000000002,214.491,40,3,0.0,8.998615539520053,5.1636826648766565,0.7426740029414647,6.68
2021-03-12,1011010504,辣椒类,102.131,695.681,280,8,0.0,6.811653660494855,4.441370005189413,0.5336829970337846,9.24
2021-03-12,1011010801,食用菌,84.232,665.9982,154,14,0.0,7.9067124133346,4.431454554088708,0.7842250928737213,9.45
2021-03-13,1011010101,花叶类,169.055,1138.2034,350,24,0.0,6.732740232468723,4.038324923841353,0.667211123285339,12.83
2021-03-13,1011010201,花菜类,43.016999999999996,381.08799999999997,92,2,0.0,8.859009228909501,5.041371783248484,0.7572616362765188,15.51
2021-03-13,1011010402,水生根茎类,47.086,517.26,60,2,0.0,10.985430913647368,6.735921505330672,0.630872762539427,13.65
2021-03-13,1011010501,茄类,26.434,235.26100000000002,53,3,0.0,8.89993947189226,6.230761897556178,0.4283870284600322,6.68
2021-03-13,1011010504,辣椒类,104.089,817.1816,287,9,0.0,7.850796914179212,4.8483556379636665,0.6192700165610348,9.24
2021-03-13,1011010801,食用菌,101.865,707.5740000000001,199,13,0.0,6.9461934913856584,4.248792519511118,0.634862954471807,9.45
2021-03-14,1011010101,花叶类,176.03199999999998,1191.3326000000002,380,21,0.0,6.767704735502638,4.170732139610981,0.6226658795052433,12.83
2021-03-14,1011010201,花菜类,41.13,376.356,84,2,0.0,9.150401167031363,5.958208606856309,0.5357638127174151,15.51
2021-03-14,1011010402,水生根茎类,30.295,329.05,41,2,0.0,10.861528305000824,6.8673708532761175,0.5816137699654405,13.65
2021-03-14,1011010501,茄类,17.721,164.07,37,3,0.0,9.258506856272218,6.286998476383951,0.47264340703282137,6.68
2021-03-14,1011010504,辣椒类,117.08900000000001,711.196,321,8,0.0,6.0739779142361785,3.819861045871089,0.5901044151335237,9.24
2021-03-14,1011010801,食用菌,75.95,535.0,158,11,0.0,7.044107965766952,4.1962799210006585,0.6786554039243387,9.45
2021-03-15,1011010101,花叶类,90.812,628.476,179,18,0.0,6.9206272298815135,4.2267020878298025,0.637358651277669,12.83
2021-03-15,1011010201,花菜类,28.603,249.53799999999998,58,2,0.0,8.724189770303813,5.940015033388105,0.46871509941745915,15.51
2021-03-15,1011010402,水生根茎类,22.597,240.47,29,2,0.0,10.64167809886268,6.799141478957383,0.5651502666619805,13.65
2021-03-15,1011010501,茄类,13.658000000000001,109.26400000000001,28,2,0.0,8.0,6.10410235759262,0.3105940122463966,6.68
2021-03-15,1011010504,辣椒类,85.656,492.0996,211,8,0.0,5.745068646679742,3.59722039320071,0.5970855323568134,9.24
2021-03-15,1011010801,食用菌,40.423,263.0578,73,12,0.0,6.507626846102466,3.7927373030205573,0.7158127036427635,9.45
2021-03-16,1011010101,花叶类,100.12100000000001,629.4896,203,20,0.0,6.287288381058918,3.6911986496339426,0.7033188884815047,12.83
2021-03-16,1011010201,花菜类,19.792,171.139,40,2,0.0,8.646877526273242,5.912104890864996,0.4625717381357426,15.51
2021-03-16,1011010402,水生根茎类,19.772,209.32,26,2,0.0,10.586688246004451,6.782075662553105,0.5609805570967494,13.65
2021-03-16,1011010501,茄类,13.577,110.68799999999999,27,3,0.0,8.152611033365249,6.163745304559181,0.32267162748190614,6.68
2021-03-16,1011010504,辣椒类,72.12599999999999,409.8922,201,7,0.0,5.683001968776863,3.7184905581898353,0.528308833878915,9.24
2021-03-16,1011010801,食用菌,44.844,318.8598,96,11,0.0,7.110422799036661,4.356307644277941,0.6322131905390751,9.45
2021-03-17,1011010101,花叶类,107.65299999999999,699.0722000000001,236,21,0.0,6.493754934836931,4.061506878582112,0.5988536099941131,12.83
2021-03-17,1011010201,花菜类,29.326,267.166,59,2,0.0,9.11020937052445,6.136028779922254,0.4847077315435733,15.51
2021-03-17,1011010402,水生根茎类,19.493000000000002,214.234,29,3,0.0,10.990304211768326,6.964012209511105,0.5781569418787504,13.65
2021-03-17,1011010501,茄类,19.313,154.504,42,2,0.0,8.0,6.177542587894164,0.2950133303293154,6.68
2021-03-17,1011010504,辣椒类,83.755,635.9838,249,8,0.0,7.593383081607068,4.308359262133604,0.76247676194177,9.24
2021-03-17,1011010801,食用菌,44.029,400.6696,103,12,0.0,9.100129460128551,5.813521996865701,0.5653384411437319,9.45
2021-03-18,1011010101,花叶类,128.058,852.0296,272,20,0.0,6.653466398038389,4.141498695903419,0.6065359152762002,12.83
2021-03-18,1011010201,花菜类,29.081000000000003,239.65699999999998,58,2,0.0,8.241016471235513,5.837125270795365,0.4118279270906575,15.51
2021-03-18,1011010402,水生根茎类,20.852,223.02,30,2,0.0,10.695376942259736,6.815806637253021,0.5692019318450472,13.65
2021-03-18,1011010501,茄类,11.866,97.86,29,3,0.0,8.247092533288388,6.268767908309455,0.31558428289498486,6.68
2021-03-18,1011010504,辣椒类,73.73299999999999,507.1216,198,8,0.0,6.877810478347552,3.7123840071609733,0.8526667675220707,9.24
2021-03-18,1011010801,食用菌,65.501,462.69,128,11,0.0,7.063861620433276,4.152854765576098,0.700965244194701,9.45
2021-03-19,1011010101,花叶类,140.893,813.718,287,21,0.0,5.7754324203473555,3.6089957627419387,0.6002879471267275,12.83
2021-03-19,1011010201,花菜类,42.902,315.692,87,2,0.0,7.3584448277469585,5.0329951983590515,0.462040899650787,15.51
2021-03-19,1011010402,水生根茎类,39.292,439.32,46,2,0.0,11.180901964776544,6.966486816654791,0.6049555908218105,13.65
2021-03-19,1011010501,茄类,16.235,133.534,37,3,0.0,8.2250692947336,6.28943024330151,0.30776063594848235,6.68
2021-03-19,1011010504,辣椒类,67.509,526.0152,203,8,0.0,7.791778873927921,4.489641973662771,0.7355011645998084,9.24
2021-03-19,1011010801,食用菌,69.141,624.0002,160,11,0.0,9.025038689055696,5.422665278199621,0.664317863272597,9.45
2021-03-20,1011010101,花叶类,267.979,1811.3624,530,20,0.0,6.759344575507782,4.280765955541292,0.5790035348132179,12.83
2021-03-20,1011010201,花菜类,34.377,289.518,72,2,0.0,8.421851819530499,5.587253687058206,0.5073329924213199,15.51
2021-03-20,1011010402,水生根茎类,39.984,458.16,56,3,0.0,11.458583433373349,7.175030012004801,0.5970084326060769,13.65
2021-03-20,1011010501,茄类,21.477,190.952,43,3,0.0,8.890999674069935,6.013607114587698,0.478480303859943,6.68
2021-03-20,1011010504,辣椒类,117.89,812.0966,343,8,0.0,6.888596148952413,3.968780218848079,0.7356960499444833,9.24
2021-03-20,1011010801,食用菌,77.235,668.4631999999999,186,12,0.0,8.654925875574545,5.108240823460866,0.6943065479263715,9.45
2021-03-21,1011010101,花叶类,199.712,1261.989,385,21,0.0,6.319044423970518,3.528783748597981,0.7907145561076485,12.83
