日期,单品编码,单品名称,分类编码,分类名称,销量,销售额,交易笔数,打折笔数,打折销量,平均零售单价(元/千克)
2020-08-09,102900051010455,黄白菜(2),1011010101,花叶类,32.815,290.673,55,0,0.0,8.857930824318148
2020-08-09,106956146480197,白玉菇(2),1011010801,食用菌,5.0,17.5,5,0,0.0,3.5
2020-08-10,102900005115762,苋菜,1011010101,花叶类,13.423,83.279,30,11,5.341,6.204201743276466
2020-08-10,102900005115779,云南生菜,1011010101,花叶类,24.445,244.45000000000002,66,0,0.0,10.0
2020-08-10,102900005115786,竹叶菜,1011010101,花叶类,9.816,49.08,28,0,0.0,4.999999999999999
2020-08-10,102900005115793,小白菜,1011010101,花叶类,8.138,130.208,19,0,0.0,16.0
2020-08-10,102900005115823,上海青,1011010101,花叶类,12.456,99.648,23,0,0.0,8.0
2020-08-10,102900005115908,菜心,1011010101,花叶类,22.181,177.448,52,0,0.0,8.0
2020-08-10,102900005115960,大白菜,1011010101,花叶类,7.263,26.146800000000002,11,0,0.0,3.6000000000000005
2020-08-10,102900005115984,云南油麦菜,1011010101,花叶类,30.025,270.225,75,0,0.0,9.000000000000002
2020-08-10,102900005116226,青尖椒,1011010504,辣椒类,3.371,26.968,9,0,0.0,8.0
2020-08-10,102900005116257,紫茄子(2),1011010501,茄类,24.399,97.596,43,0,0.0,4.0
2020-08-10,102900005116509,青茄子(1),1011010501,茄类,8.546,51.276,14,0,0.0,6.000000000000001
2020-08-10,102900005116530,西峡香菇(1),1011010801,食用菌,11.581,229.3038,50,0,0.0,19.8
2020-08-10,102900005116547,金针菇(1),1011010801,食用菌,12.167,121.67,30,0,0.0,10.0
2020-08-10,102900005116714,西兰花,1011010201,花菜类,28.181,409.678,68,0,0.0,14.537383343387388
2020-08-10,102900005116790,黄心菜(1),1011010101,花叶类,6.2669999999999995,50.135999999999996,11,0,0.0,8.0
2020-08-10,102900005116899,净藕(1),1011010402,水生根茎类,23.61,236.1,43,0,0.0,10.0
2020-08-10,102900005116912,姬菇(1),1011010801,食用菌,1.624,22.736,5,0,0.0,14.0
2020-08-10,102900005116943,红杭椒,1011010504,辣椒类,1.9409999999999998,38.4318,11,0,0.0,19.800000000000004
2020-08-10,102900005117056,泡泡椒(精品),1011010504,辣椒类,52.421,524.21,145,0,0.0,10.0
2020-08-10,102900005117209,七彩椒(1),1011010504,辣椒类,0.6499999999999999,11.7,2,0,0.0,18.0
2020-08-10,102900005118824,高瓜(1),1011010402,水生根茎类,1.62,19.44,6,0,0.0,12.0
2020-08-10,102900005118831,娃娃菜,1011010101,花叶类,11.0,75.9,11,0,0.0,6.9
2020-08-10,102900005119944,海鲜菇(1),1011010801,食用菌,2.048,36.864000000000004,12,0,0.0,18.0
2020-08-10,102900005119975,红薯尖,1011010101,花叶类,12.609,63.045,35,0,0.0,5.0
2020-08-10,102900005123880,灯笼椒(1),1011010504,辣椒类,1.028,8.224,3,0,0.0,8.0
2020-08-10,102900005125808,小米椒,1011010504,辣椒类,3.3600000000000003,40.32,33,0,0.0,11.999999999999998
2020-08-10,102900005125815,杏鲍菇(1),1011010801,食用菌,8.674,86.74,26,0,0.0,10.0
2020-08-10,102900011000175,快菜,1011010101,花叶类,9.727,77.816,29,0,0.0,8.0
2020-08-10,102900011000328,螺丝椒,1011010504,辣椒类,11.481,91.848,37,0,0.0,8.0
2020-08-10,102900011001219,红灯笼椒(1),1011010504,辣椒类,0.519,8.304,1,0,0.0,16.0
2020-08-10,102900011001691,菱角,1011010402,水生根茎类,4.837,67.718,13,0,0.0,14.000000000000002
2020-08-10,102900011006948,外地茼蒿,1011010101,花叶类,2.344,51.0992,5,0,0.0,21.800000000000004
2020-08-10,102900011008522,甜白菜,1011010101,花叶类,15.337,122.696,21,0,0.0,8.0
2020-08-10,102900011009444,大龙茄子,1011010501,茄类,14.719,88.314,28,0,0.0,6.0
2020-08-10,102900011009970,青梗散花,1011010201,花菜类,22.519000000000002,180.15200000000002,48,0,0.0,8.0
2020-08-10,102900051000944,洪湖藕带,1011010402,水生根茎类,0.616,19.5888,2,0,0.0,31.8
2020-08-10,102900051004294,青线椒,1011010504,辣椒类,4.134,33.072,21,0,0.0,8.0
2020-08-10,102900051010455,黄白菜(2),1011010101,花叶类,25.261,209.523,48,0,0.0,8.294327223783698
2020-08-11,102900005115762,苋菜,1011010101,花叶类,9.700000000000001,58.2,22,0,0.0,6.0
2020-08-11,102900005115779,云南生菜,1011010101,花叶类,18.624,186.24,54,0,0.0,10.000000000000002
2020-08-11,102900005115786,竹叶菜,1011010101,花叶类,10.483,41.932,27,0,0.0,4.0
2020-08-11,102900005115793,小白菜,1011010101,花叶类,5.811,69.732,13,0,0.0,12.0
2020-08-11,102900005115823,上海青,1011010101,花叶类,38.566,291.37,76,13,8.579,7.5551003474563085
2020-08-11,102900005115908,菜心,1011010101,花叶类,17.788,123.456,39,16,7.537,6.940409264672813
2020-08-11,102900005115946,木耳菜,1011010101,花叶类,3.076,18.456,11,0,0.0,6.0
2020-08-11,102900005115960,大白菜,1011010101,花叶类,13.072,47.059200000000004,19,0,0.0,3.6000000000000005
2020-08-11,102900005115984,云南油麦菜,1011010101,花叶类,11.094,99.846,29,0,0.0,9.0
2020-08-11,102900005116219,红尖椒,1011010504,辣椒类,2.636,47.448,14,0,0.0,18.0
2020-08-11,102900005116226,青尖椒,1011010504,辣椒类,2.369,18.952,5,0,0.0,8.0
2020-08-11,102900005116257,紫茄子(2),1011010501,茄类,19.899,79.596,34,0,0.0,4.0
2020-08-11,102900005116509,青茄子(1),1011010501,茄类,5.76,40.32,9,0,0.0,7.0
2020-08-11,102900005116530,西峡香菇(1),1011010801,食用菌,11.182,221.4036,47,0,0.0,19.8
2020-08-11,102900005116547,金针菇(1),1011010801,食用菌,14.982,149.82,33,0,0.0,10.0
2020-08-11,102900005116714,西兰花,1011010201,花菜类,27.357,382.998,69,0,0.0,14.0
2020-08-11,102900005116899,净藕(1),1011010402,水生根茎类,16.016,160.16,32,0,0.0,10.0
2020-08-11,102900005116912,姬菇(1),1011010801,食用菌,0.765,10.71,4,0,0.0,14.0
2020-08-11,102900005116943,红杭椒,1011010504,辣椒类,1.299,25.720200000000002,9,0,0.0,19.800000000000004
2020-08-11,102900005117056,泡泡椒(精品),1011010504,辣椒类,44.441,444.41,136,0,0.0,10.0
2020-08-11,102900005117209,七彩椒(1),1011010504,辣椒类,0.334,6.0120000000000005,1,0,0.0,18.0
2020-08-11,102900005118824,高瓜(1),1011010402,水生根茎类,1.043,12.515999999999998,5,0,0.0,12.0
2020-08-11,102900005118831,娃娃菜,1011010101,花叶类,13.0,89.7,13,0,0.0,6.9
2020-08-11,102900005119944,海鲜菇(1),1011010801,食用菌,2.118,38.124,8,0,0.0,18.000000000000004
2020-08-11,102900005119975,红薯尖,1011010101,花叶类,12.668000000000001,63.34,35,0,0.0,5.0
2020-08-11,102900005123880,灯笼椒(1),1011010504,辣椒类,0.514,4.112,1,0,0.0,8.0
2020-08-11,102900005125808,小米椒,1011010504,辣椒类,2.418,29.016000000000002,26,0,0.0,12.0
2020-08-11,102900005125815,杏鲍菇(1),1011010801,食用菌,10.97,109.7,39,0,0.0,10.0
2020-08-11,102900011000175,快菜,1011010101,花叶类,8.644,77.796,23,0,0.0,9.0
2020-08-11,102900011000328,螺丝椒,1011010504,辣椒类,11.882,95.056,37,0,0.0,8.0
2020-08-11,102900011001219,红灯笼椒(1),1011010504,辣椒类,2.234,35.744,4,0,0.0,16.0
2020-08-11,102900011001691,菱角,1011010402,水生根茎类,1.735,22.736,5,2,0.777,13.104322766570604
2020-08-11,102900011006948,外地茼蒿,1011010101,花叶类,1.7269999999999999,33.522400000000005,7,2,0.529,19.41077012159815
2020-08-11,102900011008522,甜白菜,1011010101,花叶类,16.955,135.64,21,0,0.0,8.0
2020-08-11,102900011009444,大龙茄子,1011010501,茄类,7.913,47.477999999999994,17,0,0.0,5.999999999999999
2020-08-11,102900011009970,青梗散花,1011010201,花菜类,28.922,260.298,64,0,0.0,9.0
2020-08-11,102900051000944,洪湖藕带,1011010402,水生根茎类,1.6640000000000001,52.915200000000006,5,0,0.0,31.8
2020-08-11,102900051004294,青线椒,1011010504,辣椒类,5.165,41.32,23,0,0.0,8.0
2020-08-11,102900051010455,黄白菜(2),1011010101,花叶类,35.505,277.82,66,0,0.0,7.8248134065624555
2020-08-12,102900005115779,云南生菜,1011010101,花叶类,27.011,270.11,79,0,0.0,10.0
2020-08-12,102900005115786,竹叶菜,1011010101,花叶类,11.962,47.848,24,0,0.0,4.0
2020-08-12,102900005115793,小白菜,1011010101,花叶类,6.71,93.94,16,0,0.0,14.0
2020-08-12,102900005115823,上海青,1011010101,花叶类,31.04,209.888,76,20,7.392,6.761855670103093
2020-08-12,102900005115908,菜心,1011010101,花叶类,15.439,114.434,32,10,4.962,7.41200854977654
2020-08-12,102900005115960,大白菜,1011010101,花叶类,21.456,77.2416,21,0,0.0,3.6000000000000005
2020-08-12,102900005115984,云南油麦菜,1011010101,花叶类,26.84,241.56,63,0,0.0,9.0
2020-08-12,102900005116219,红尖椒,1011010504,辣椒类,3.0100000000000002,54.18,10,0,0.0,18.0
2020-08-12,102900005116226,青尖椒,1011010504,辣椒类,2.795,22.36,6,0,0.0,8.0
2020-08-12,102900005116257,紫茄子(2),1011010501,茄类,13.66,109.28,27,0,0.0,8.0
2020-08-12,102900005116509,青茄子(1),1011010501,茄类,10.585,52.925000000000004,18,0,0.0,5.0
2020-08-12,102900005116530,西峡香菇(1),1011010801,食用菌,10.717,212.19660000000002,52,0,0.0,19.8
2020-08-12,102900005116547,金针菇(1),1011010801,食用菌,6.396,63.96,17,0,0.0,10.0
2020-08-12,102900005116714,西兰花,1011010201,花菜类,26.143,366.002,63,0,0.0,14.0
2020-08-12,102900005116790,黄心菜(1),1011010101,花叶类,0.915,7.32,2,0,0.0,8.0
2020-08-12,102900005116899,净藕(1),1011010402,水生根茎类,22.016,220.16,40,0,0.0,10.0
2020-08-12,102900005116912,姬菇(1),1011010801,食用菌,1.2510000000000001,17.514,6,0,0.0,13.999999999999998
2020-08-12,102900005116943,红杭椒,1011010504,辣椒类,1.754,34.729200000000006,13,0,0.0,19.800000000000004
2020-08-12,102900005117056,泡泡椒(精品),1011010504,辣椒类,48.489,484.89,139,0,0.0,10.0
2020-08-12,102900005117209,七彩椒(1),1011010504,辣椒类,1.681,30.258000000000003,4,0,0.0,18.0
2020-08-12,102900005118824,高瓜(1),1011010402,水生根茎类,0.718,8.616,3,0,0.0,12.0
2020-08-12,102900005118831,娃娃菜,1011010101,花叶类,9.0,62.1,9,0,0.0,6.9
2020-08-12,102900005119944,海鲜菇(1),1011010801,食用菌,2.253,40.554,9,0,0.0,18.0
2020-08-12,102900005119975,红薯尖,1011010101,花叶类,13.694,68.47,32,0,0.0,5.0
2020-08-12,102900005123880,灯笼椒(1),1011010504,辣椒类,1.09,8.72,3,0,0.0,8.0
2020-08-12,102900005125808,小米椒,1011010504,辣椒类,2.442,24.42,19,0,0.0,10.0
2020-08-12,102900005125815,杏鲍菇(1),1011010801,食用菌,11.578,115.78,37,0,0.0,10.0
2020-08-12,102900011000175,快菜,1011010101,花叶类,8.978,80.802,22,0,0.0,9.000000000000002
2020-08-12,102900011000328,螺丝椒,1011010504,辣椒类,16.493,131.944,47,0,0.0,8.0
2020-08-12,102900011001219,红灯笼椒(1),1011010504,辣椒类,1.232,19.712,3,0,0.0,16.0
2020-08-12,102900011001691,菱角,1011010402,水生根茎类,3.5829999999999997,50.162,10,0,0.0,14.0
2020-08-12,102900011006948,外地茼蒿,1011010101,花叶类,1.211,26.3998,3,0,0.0,21.799999999999997
2020-08-12,102900011008522,甜白菜,1011010101,花叶类,15.676,125.408,25,0,0.0,8.0
2020-08-12,102900011009444,大龙茄子,1011010501,茄类,11.764,82.348,21,0,0.0,7.0
2020-08-12,102900011009970,青梗散花,1011010201,花菜类,23.922,215.298,48,0,0.0,9.0
2020-08-12,102900011011546,海鲜菇(袋)(1),1011010801,食用菌,2.0,9.8,2,0,0.0,4.9
2020-08-12,102900051000944,洪湖藕带,1011010402,水生根茎类,1.038,33.0084,4,0,0.0,31.8
2020-08-12,102900051004294,青线椒,1011010504,辣椒类,6.18,49.44,32,0,0.0,8.0
2020-08-12,102900051010455,黄白菜(2),1011010101,花叶类,16.945,135.56,34,0,0.0,8.0
2020-08-13,102900005115762,苋菜,1011010101,花叶类,8.675,48.58,19,0,0.0,5.6
2020-08-13,102900005115779,云南生菜,1011010101,花叶类,17.69,176.9,47,0,0.0,10.0
2020-08-13,102900005115786,竹叶菜,1011010101,花叶类,22.219,88.876,53,0,0.0,4.0
2020-08-13,102900005115793,小白菜,1011010101,花叶类,5.559,77.826,10,0,0.0,13.999999999999998
2020-08-13,102900005115823,上海青,1011010101,花叶类,14.345,100.41499999999999,29,0,0.0,6.999999999999999
2020-08-13,102900005115908,菜心,1011010101,花叶类,25.285,174.974,51,9,7.253,6.920071188451651
2020-08-13,102900005115946,木耳菜,1011010101,花叶类,2.257,13.542,7,0,0.0,6.0
2020-08-13,102900005115960,大白菜,1011010101,花叶类,8.939,32.1804,14,0,0.0,3.5999999999999996
2020-08-13,102900005115984,云南油麦菜,1011010101,花叶类,23.087,207.78300000000002,49,0,0.0,9.0
2020-08-13,102900005116226,青尖椒,1011010504,辣椒类,2.005,16.04,5,0,0.0,8.0
2020-08-13,102900005116233,红椒(1),1011010504,辣椒类,1.7469999999999999,31.445999999999998,9,0,0.0,18.0
2020-08-13,102900005116257,紫茄子(2),1011010501,茄类,13.735,109.88,27,0,0.0,8.0
2020-08-13,102900005116509,青茄子(1),1011010501,茄类,9.378,46.89,16,0,0.0,5.0
2020-08-13,102900005116530,西峡香菇(1),1011010801,食用菌,10.53,207.94170000000003,53,1,0.263,19.74754985754986
2020-08-13,102900005116547,金针菇(1),1011010801,食用菌,11.838,118.38,28,0,0.0,10.0
2020-08-13,102900005116714,西兰花,1011010201,花菜类,23.005,299.065,58,0,0.0,13.0
2020-08-13,102900005116790,黄心菜(1),1011010101,花叶类,5.752,46.016,8,0,0.0,8.0
2020-08-13,102900005116899,净藕(1),1011010402,水生根茎类,16.416,164.16,34,0,0.0,10.0
2020-08-13,102900005116912,姬菇(1),1011010801,食用菌,1.452,20.328,3,0,0.0,14.0
2020-08-13,102900005116943,红杭椒,1011010504,辣椒类,1.126,22.294800000000002,12,0,0.0,19.800000000000004
2020-08-13,102900005117056,泡泡椒(精品),1011010504,辣椒类,33.73,337.3,99,0,0.0,10.000000000000002
2020-08-13,102900005117209,七彩椒(1),1011010504,辣椒类,0.261,4.698,1,0,0.0,18.0
2020-08-13,102900005118824,高瓜(1),1011010402,水生根茎类,1.135,13.620000000000001,4,0,0.0,12.0
2020-08-13,102900005118831,娃娃菜,1011010101,花叶类,9.0,61.400000000000006,9,1,1.0,6.822222222222223
2020-08-13,102900005119944,海鲜菇(1),1011010801,食用菌,1.947,35.046,12,0,0.0,18.0
2020-08-13,102900005119975,红薯尖,1011010101,花叶类,11.77,54.141999999999996,32,0,0.0,4.6
2020-08-13,102900005125808,小米椒,1011010504,辣椒类,2.941,29.41,30,0,0.0,10.0
2020-08-13,102900005125815,杏鲍菇(1),1011010801,食用菌,9.883000000000001,98.83,33,0,0.0,9.999999999999998
2020-08-13,102900011000175,快菜,1011010101,花叶类,8.832,79.488,22,0,0.0,9.0
2020-08-13,102900011000328,螺丝椒,1011010504,辣椒类,14.251,114.008,40,0,0.0,8.0
2020-08-13,102900011001219,红灯笼椒(1),1011010504,辣椒类,1.547,24.752,5,0,0.0,16.0
2020-08-13,102900011008522,甜白菜,1011010101,花叶类,10.124,80.992,12,0,0.0,8.0
2020-08-13,102900011009444,大龙茄子,1011010501,茄类,7.996,55.972,15,0,0.0,7.0
2020-08-13,102900011009970,青梗散花,1011010201,花菜类,24.463,195.704,55,0,0.0,8.0
2020-08-13,102900051000944,洪湖藕带,1011010402,水生根茎类,1.773,56.3814,6,0,0.0,31.8
2020-08-13,102900051004294,青线椒,1011010504,辣椒类,4.16,33.28,21,0,0.0,8.0
2020-08-13,102900051010455,黄白菜(2),1011010101,花叶类,14.674,117.392,24,0,0.0,8.0
2020-08-14,102900005115762,苋菜,1011010101,花叶类,5.121,25.605,11,0,0.0,5.0
2020-08-14,102900005115779,云南生菜,1011010101,花叶类,29.789,297.89,87,0,0.0,9.999999999999998
2020-08-14,102900005115786,竹叶菜,1011010101,花叶类,10.384,41.536,27,0,0.0,4.0
2020-08-14,102900005115793,小白菜,1011010101,花叶类,8.341000000000001,116.774,20,0,0.0,13.999999999999998
2020-08-14,102900005115823,上海青,1011010101,花叶类,13.882,97.17399999999999,36,0,0.0,7.0
2020-08-14,102900005115908,菜心,1011010101,花叶类,17.145,125.756,39,15,5.702,7.334849810440362
2020-08-14,102900005115946,木耳菜,1011010101,花叶类,2.893,17.357999999999997,8,0,0.0,5.999999999999999
2020-08-14,102900005115960,大白菜,1011010101,花叶类,20.98,75.528,24,0,0.0,3.6
2020-08-14,102900005115984,云南油麦菜,1011010101,花叶类,22.522,202.698,58,0,0.0,9.000000000000002
2020-08-14,102900005116226,青尖椒,1011010504,辣椒类,3.2329999999999997,25.863999999999997,7,0,0.0,8.0
2020-08-14,102900005116233,红椒(1),1011010504,辣椒类,4.412,79.416,19,0,0.0,18.0
2020-08-14,102900005116257,紫茄子(2),1011010501,茄类,23.571,188.568,42,0,0.0,8.0
2020-08-14,102900005116509,青茄子(1),1011010501,茄类,6.1450000000000005,30.725,10,0,0.0,5.0
2020-08-14,102900005116530,西峡香菇(1),1011010801,食用菌,10.48,207.504,55,0,0.0,19.799999999999997
2020-08-14,102900005116547,金针菇(1),1011010801,食用菌,13.068999999999999,130.69,30,0,0.0,10.0
2020-08-14,102900005116714,西兰花,1011010201,花菜类,25.977,337.70099999999996,66,0,0.0,12.999999999999998
2020-08-14,102900005116790,黄心菜(1),1011010101,花叶类,5.213,41.704,9,0,0.0,8.0
2020-08-14,102900005116899,净藕(1),1011010402,水生根茎类,20.886,208.86,40,0,0.0,10.000000000000002
2020-08-14,102900005116912,姬菇(1),1011010801,食用菌,1.41,19.740000000000002,7,0,0.0,14.000000000000002
2020-08-14,102900005116943,红杭椒,1011010504,辣椒类,1.481,29.323800000000002,9,0,0.0,19.8
2020-08-14,102900005117056,泡泡椒(精品),1011010504,辣椒类,41.015,410.15,117,0,0.0,10.0
2020-08-14,102900005117209,七彩椒(1),1011010504,辣椒类,0.473,8.514,1,0,0.0,18.0
2020-08-14,102900005118824,高瓜(1),1011010402,水生根茎类,0.702,8.424,3,0,0.0,12.0
2020-08-14,102900005118831,娃娃菜,1011010101,花叶类,11.0,75.3,11,1,1.0,6.845454545454545
2020-08-14,102900005119944,海鲜菇(1),1011010801,食用菌,2.003,36.054,9,0,0.0,18.0
2020-08-14,102900005119975,红薯尖,1011010101,花叶类,38.198,175.71079999999998,98,0,0.0,4.6
2020-08-14,102900005123880,灯笼椒(1),1011010504,辣椒类,0.313,2.504,1,0,0.0,8.0
2020-08-14,102900005125808,小米椒,1011010504,辣椒类,2.392,23.919999999999998,26,0,0.0,10.0
2020-08-14,102900005125815,杏鲍菇(1),1011010801,食用菌,11.595,115.95,38,0,0.0,10.0
2020-08-14,102900011000328,螺丝椒,1011010504,辣椒类,16.879,135.032,55,0,0.0,8.0
2020-08-14,102900011001219,红灯笼椒(1),1011010504,辣椒类,1.44,23.04,3,0,0.0,16.0
2020-08-14,102900011001561,莲蓬(个),1011010402,水生根茎类,8.0,23.2,5,0,0.0,2.9
2020-08-14,102900011001806,姬菇(包),1011010801,食用菌,2.0,11.8,2,0,0.0,5.9
2020-08-14,102900011001813,金针菇(袋)(1),1011010801,食用菌,8.0,28.0,8,0,0.0,3.5
2020-08-14,102900011006948,外地茼蒿,1011010101,花叶类,3.971,86.5678,11,0,0.0,21.8
2020-08-14,102900011008522,甜白菜,1011010101,花叶类,14.36,114.88,16,0,0.0,8.0
2020-08-14,102900011009246,鲜木耳(1),1011010801,食用菌,1.238,17.332,5,0,0.0,14.0
2020-08-14,102900011009444,大龙茄子,1011010501,茄类,8.11,56.769999999999996,15,0,0.0,7.0
2020-08-14,102900011009970,青梗散花,1011010201,花菜类,32.605,260.84,71,0,0.0,8.0
2020-08-14,102900011011546,海鲜菇(袋)(1),1011010801,食用菌,2.0,9.8,2,0,0.0,4.9
2020-08-14,102900051000944,洪湖藕带,1011010402,水生根茎类,0.403,12.8154,2,0,0.0,31.799999999999997
2020-08-14,102900051004294,青线椒,1011010504,辣椒类,4.851,38.808,23,0,0.0,8.0
2020-08-14,102900051010455,黄白菜(2),1011010101,花叶类,13.959,111.672,28,0,0.0,8.0
2020-08-14,106956146480197,白玉菇(2),1011010801,食用菌,2.0,7.0,2,0,0.0,3.5
2020-08-15,102900005115762,苋菜,1011010101,花叶类,10.02,50.1,19,0,0.0,5.0
2020-08-15,102900005115779,云南生菜,1011010101,花叶类,42.174,421.74,112,0,0.0,10.0
2020-08-15,102900005115786,竹叶菜,1011010101,花叶类,9.13,32.868,26,0,0.0,3.6
2020-08-15,102900005115793,小白菜,1011010101,花叶类,8.964,125.496,20,0,0.0,13.999999999999998
2020-08-15,102900005115823,上海青,1011010101,花叶类,11.651,81.557,25,0,0.0,7.0
2020-08-15,102900005115908,菜心,1011010101,花叶类,16.804000000000002,134.43200000000002,44,0,0.0,8.0
2020-08-15,102900005115960,大白菜,1011010101,花叶类,17.962,64.6632,15,0,0.0,3.6
2020-08-15,102900005115984,云南油麦菜,1011010101,花叶类,34.728,312.552,85,0,0.0,9.0
2020-08-15,102900005116226,青尖椒,1011010504,辣椒类,4.061,32.488,11,0,0.0,8.0
2020-08-15,102900005116233,红椒(1),1011010504,辣椒类,3.352,60.336,14,0,0.0,18.0
2020-08-15,102900005116257,紫茄子(2),1011010501,茄类,24.802,198.416,48,0,0.0,8.0
2020-08-15,102900005116509,青茄子(1),1011010501,茄类,8.932,53.592,16,0,0.0,6.0
2020-08-15,102900005116530,西峡香菇(1),1011010801,食用菌,14.662,290.30760000000004,71,0,0.0,19.8
2020-08-15,102900005116547,金针菇(1),1011010801,食用菌,14.029,140.29,29,0,0.0,10.0
2020-08-15,102900005116714,西兰花,1011010201,花菜类,9.16,119.08,21,0,0.0,13.0
2020-08-15,102900005116790,黄心菜(1),1011010101,花叶类,5.827999999999999,46.623999999999995,10,0,0.0,8.0
2020-08-15,102900005116899,净藕(1),1011010402,水生根茎类,22.39,197.032,35,0,0.0,8.8
2020-08-15,102900005116912,姬菇(1),1011010801,食用菌,2.339,32.746,11,0,0.0,14.000000000000002
2020-08-15,102900005116943,红杭椒,1011010504,辣椒类,2.154,42.6492,17,0,0.0,19.8
2020-08-15,102900005117056,泡泡椒(精品),1011010504,辣椒类,60.187,601.87,161,0,0.0,10.0
2020-08-15,102900005117209,七彩椒(1),1011010504,辣椒类,0.801,14.418000000000003,2,0,0.0,18.000000000000004
2020-08-15,102900005118824,高瓜(1),1011010402,水生根茎类,1.403,16.836000000000002,4,0,0.0,12.000000000000002
2020-08-15,102900005118831,娃娃菜,1011010101,花叶类,11.0,75.9,11,0,0.0,6.9
2020-08-15,102900005119944,海鲜菇(1),1011010801,食用菌,1.5670000000000002,28.206,6,0,0.0,17.999999999999996
2020-08-15,102900005119975,红薯尖,1011010101,花叶类,12.293,56.547799999999995,36,0,0.0,4.6
2020-08-15,102900005123880,灯笼椒(1),1011010504,辣椒类,1.717,13.736,6,0,0.0,8.0
2020-08-15,102900005125808,小米椒,1011010504,辣椒类,4.173,41.730000000000004,53,0,0.0,10.0
2020-08-15,102900005125815,杏鲍菇(1),1011010801,食用菌,10.046,100.46,32,0,0.0,10.0
2020-08-15,102900011000328,螺丝椒,1011010504,辣椒类,11.655,93.24,33,0,0.0,8.0
2020-08-15,102900011001219,红灯笼椒(1),1011010504,辣椒类,0.832,13.312,2,0,0.0,16.0
2020-08-15,102900011001806,姬菇(包),1011010801,食用菌,2.0,11.8,2,0,0.0,5.9
2020-08-15,102900011001813,金针菇(袋)(1),1011010801,食用菌,5.0,17.5,5,0,0.0,3.5
2020-08-15,102900011006948,外地茼蒿,1011010101,花叶类,4.105,89.489,9,0,0.0,21.799999999999997
2020-08-15,102900011008522,甜白菜,1011010101,花叶类,18.409,147.272,21,0,0.0,8.0
2020-08-15,102900011009246,鲜木耳(1),1011010801,食用菌,0.372,5.208,2,0,0.0,14.0
2020-08-15,102900011009444,大龙茄子,1011010501,茄类,9.545,66.815,18,0,0.0,7.0
2020-08-15,102900011009970,青梗散花,1011010201,花菜类,70.22,561.76,148,0,0.0,8.0
2020-08-15,102900011011546,海鲜菇(袋)(1),1011010801,食用菌,3.0,14.700000000000001,3,0,0.0,4.9
2020-08-15,102900051000944,洪湖藕带,1011010402,水生根茎类,1.849,58.7982,8,0,0.0,31.8
2020-08-15,102900051004294,青线椒,1011010504,辣椒类,5.353,42.824,28,0,0.0,8.0
2020-08-15,102900051010455,黄白菜(2),1011010101,花叶类,42.068,294.476,74,0,0.0,7.0
2020-08-15,106956146480197,白玉菇(2),1011010801,食用菌,5.0,17.5,5,0,0.0,3.5
2020-08-16,102900005115762,苋菜,1011010101,花叶类,6.106,30.53,14,0,0.0,5.0
2020-08-16,102900005115779,云南生菜,1011010101,花叶类,14.431,144.31,41,0,0.0,10.0
2020-08-16,102900005115786,竹叶菜,1011010101,花叶类,9.329,33.5844,23,0,0.0,3.6
2020-08-16,102900005115793,小白菜,1011010101,花叶类,7.933,111.062,17,0,0.0,14.0
2020-08-16,102900005115823,上海青,1011010101,花叶类,24.443,195.544,57,0,0.0,8.0
2020-08-16,102900005115908,菜心,1011010101,花叶类,12.458,99.664,31,0,0.0,8.0
2020-08-16,102900005115960,大白菜,1011010101,花叶类,16.357,65.428,14,0,0.0,4.0
2020-08-16,102900005115984,云南油麦菜,1011010101,花叶类,50.786,457.074,117,0,0.0,9.0
2020-08-16,102900005116226,青尖椒,1011010504,辣椒类,3.8609999999999998,30.887999999999998,13,0,0.0,8.0
2020-08-16,102900005116233,红椒(1),1011010504,辣椒类,3.227,58.086,17,0,0.0,18.0
2020-08-16,102900005116257,紫茄子(2),1011010501,茄类,14.376,115.008,28,0,0.0,8.0
2020-08-16,102900005116509,青茄子(1),1011010501,茄类,11.122,66.732,17,0,0.0,6.0
2020-08-16,102900005116530,西峡香菇(1),1011010801,食用菌,16.105999999999998,318.8988,77,0,0.0,19.8
2020-08-16,102900005116547,金针菇(1),1011010801,食用菌,13.418,134.18,29,0,0.0,10.000000000000002
2020-08-16,102900005116714,西兰花,1011010201,花菜类,32.071,409.15979999999996,83,0,0.0,12.757937077110162
2020-08-16,102900005116790,黄心菜(1),1011010101,花叶类,9.85,78.8,15,0,0.0,8.0
2020-08-16,102900005116899,净藕(1),1011010402,水生根茎类,22.007,193.66160000000002,44,0,0.0,8.8
2020-08-16,102900005116912,姬菇(1),1011010801,食用菌,0.98,13.719999999999999,5,0,0.0,13.999999999999998
2020-08-16,102900005116943,红杭椒,1011010504,辣椒类,1.728,34.214400000000005,11,0,0.0,19.800000000000004
2020-08-16,102900005117056,泡泡椒(精品),1011010504,辣椒类,56.89,568.9,151,0,0.0,10.0
2020-08-16,102900005117209,七彩椒(1),1011010504,辣椒类,0.551,9.918000000000001,2,0,0.0,18.0
2020-08-16,102900005118824,高瓜(1),1011010402,水生根茎类,1.51,21.14,5,0,0.0,14.0
2020-08-16,102900005118831,娃娃菜,1011010101,花叶类,13.0,89.7,13,0,0.0,6.9
2020-08-16,102900005119944,海鲜菇(1),1011010801,食用菌,2.203,39.654,10,0,0.0,18.000000000000004
2020-08-16,102900005119975,红薯尖,1011010101,花叶类,14.193,65.28779999999999,33,0,0.0,4.6
